,sku,category,price
39667,sku39667,Faucets,3948.75
39668,sku39668,Faucets,570.18
39669,sku39669,Faucets,3227.3
39670,sku39670,Misc,4206.04
39671,sku39671,Toilets,1242.6
39672,sku39672,Showers,2833.8
39673,sku39673,Showers,4251.28
39674,sku39674,Misc,3776.29
39675,sku39675,Toilets,3187.89
39676,sku39676,Misc,3400.34
39677,sku39677,Showers,507.58
39678,sku39678,Showers,3153.38
39679,sku39679,Showers,3988.52
39680,sku39680,Misc,343.39
39681,sku39681,Faucets,2630.44
39682,sku39682,Toilets,125.57
39683,sku39683,Misc,3900.45
39684,sku39684,Showers,3169.02
39685,sku39685,Misc,2999.5
39686,sku39686,Toilets,286.36
39687,sku39687,Misc,2426.3
39688,sku39688,Faucets,4195.14
39689,sku39689,Toilets,34.03
39690,sku39690,Toilets,4959.21
39691,sku39691,Showers,87.84
39692,sku39692,Faucets,1178.08
39693,sku39693,Misc,3033.36
39694,sku39694,Toilets,898.7
39695,sku39695,Misc,1009.32
39696,sku39696,Toilets,3107.04
39697,sku39697,Showers,337.49
39698,sku39698,Faucets,1771.81
39699,sku39699,Faucets,4508.67
39700,sku39700,Misc,3926.57
39701,sku39701,Faucets,3261.2
39702,sku39702,Showers,1384.76
39703,sku39703,Misc,1011.02
39704,sku39704,Showers,3722.61
39705,sku39705,Faucets,3820.55
39706,sku39706,Faucets,2367.58
39707,sku39707,Toilets,4484.79
39708,sku39708,Toilets,2250.37
39709,sku39709,Faucets,3495.41
39710,sku39710,Misc,3795.8
39711,sku39711,Misc,965.86
39712,sku39712,Showers,4992.81
39713,sku39713,Misc,4626.25
39714,sku39714,Showers,564.61
39715,sku39715,Misc,2402.9
39716,sku39716,Faucets,4364.37
39717,sku39717,Faucets,1061.12
39718,sku39718,Faucets,1842.36
39719,sku39719,Faucets,736.23
39720,sku39720,Showers,3665.8
39721,sku39721,Toilets,358.72
39722,sku39722,Showers,4122.48
39723,sku39723,Faucets,2219.51
39724,sku39724,Faucets,1852.86
39725,sku39725,Misc,4873.92
39726,sku39726,Showers,2141.81
39727,sku39727,Toilets,1556.02
39728,sku39728,Toilets,2416.97
39729,sku39729,Misc,3257.39
39730,sku39730,Showers,4657.06
39731,sku39731,Misc,3886.83
39732,sku39732,Faucets,2602.6
39733,sku39733,Faucets,1791.85
39734,sku39734,Toilets,94.04
39735,sku39735,Misc,3974.54
39736,sku39736,Faucets,2923.23
39737,sku39737,Faucets,1506.87
39738,sku39738,Faucets,2930.52
39739,sku39739,Toilets,1629.19
39740,sku39740,Misc,1555.12
39741,sku39741,Misc,1404.07
39742,sku39742,Toilets,3227.96
39743,sku39743,Showers,4801.26
39744,sku39744,Misc,2595.51
39745,sku39745,Misc,1452.3
39746,sku39746,Showers,4034.52
39747,sku39747,Faucets,128.64
39748,sku39748,Toilets,1682.97
39749,sku39749,Misc,1977.67
39750,sku39750,Toilets,4932.32
39751,sku39751,Faucets,2865.74
39752,sku39752,Misc,1658.45
39753,sku39753,Faucets,4620.82
39754,sku39754,Toilets,4286.86
39755,sku39755,Toilets,3016.87
39756,sku39756,Faucets,4035.2
39757,sku39757,Faucets,646.17
39758,sku39758,Showers,4480.29
39759,sku39759,Faucets,1275.52
39760,sku39760,Toilets,461.56
39761,sku39761,Faucets,279.23
39762,sku39762,Showers,3505.25
39763,sku39763,Faucets,3524.48
39764,sku39764,Showers,4907.72
39765,sku39765,Toilets,3360.43
39766,sku39766,Faucets,4527.38
39767,sku39767,Misc,1430.74
39768,sku39768,Misc,4460.54
39769,sku39769,Faucets,2958.92
39770,sku39770,Toilets,4431.22
39771,sku39771,Misc,3457.98
39772,sku39772,Faucets,2693.33
39773,sku39773,Misc,4410.18
39774,sku39774,Toilets,2240.42
39775,sku39775,Faucets,2366.14
39776,sku39776,Faucets,4998.3
39777,sku39777,Showers,172.47
39778,sku39778,Toilets,3084.99
39779,sku39779,Misc,3224.47
39780,sku39780,Toilets,2105.82
39781,sku39781,Misc,2181.55
39782,sku39782,Faucets,4447.33
39783,sku39783,Misc,908.13
39784,sku39784,Showers,779.33
39785,sku39785,Showers,3340.28
39786,sku39786,Showers,1933.87
39787,sku39787,Toilets,1849.13
39788,sku39788,Showers,970.45
39789,sku39789,Misc,2924.76
39790,sku39790,Faucets,3080.12
39791,sku39791,Misc,3858.1
39792,sku39792,Showers,3125.24
39793,sku39793,Misc,4249.3
39794,sku39794,Misc,281.42
39795,sku39795,Toilets,4477.45
39796,sku39796,Misc,1519.93
39797,sku39797,Misc,1446.08
39798,sku39798,Faucets,3653.45
39799,sku39799,Faucets,2964.79
39800,sku39800,Toilets,4411.74
39801,sku39801,Showers,4867.23
39802,sku39802,Toilets,1037.79
39803,sku39803,Showers,1429.19
39804,sku39804,Misc,1429.07
39805,sku39805,Misc,3693.13
39806,sku39806,Misc,2099.34
39807,sku39807,Toilets,4150.12
39808,sku39808,Misc,337.6
39809,sku39809,Misc,1429.81
39810,sku39810,Showers,4713.0
39811,sku39811,Showers,3920.23
39812,sku39812,Showers,1793.94
39813,sku39813,Toilets,4180.49
39814,sku39814,Faucets,245.39
39815,sku39815,Misc,2651.77
39816,sku39816,Toilets,3620.73
39817,sku39817,Misc,3554.34
39818,sku39818,Faucets,2911.89
39819,sku39819,Toilets,2863.71
39820,sku39820,Toilets,2643.49
39821,sku39821,Misc,861.08
39822,sku39822,Showers,390.75
39823,sku39823,Toilets,3885.02
39824,sku39824,Misc,1942.82
39825,sku39825,Misc,4314.69
39826,sku39826,Toilets,1288.47
39827,sku39827,Misc,3256.38
39828,sku39828,Toilets,1027.34
39829,sku39829,Toilets,2403.12
39830,sku39830,Showers,33.46
39831,sku39831,Showers,2719.89
39832,sku39832,Faucets,3930.26
39833,sku39833,Showers,3423.76
39834,sku39834,Misc,939.84
39835,sku39835,Showers,964.8
39836,sku39836,Toilets,4930.96
39837,sku39837,Toilets,2568.79
39838,sku39838,Misc,3699.05
39839,sku39839,Faucets,1053.17
39840,sku39840,Showers,3692.99
39841,sku39841,Faucets,4790.64
39842,sku39842,Misc,2902.45
39843,sku39843,Faucets,4437.6
39844,sku39844,Misc,3151.01
39845,sku39845,Misc,3133.91
39846,sku39846,Faucets,1287.8
39847,sku39847,Toilets,4611.78
39848,sku39848,Faucets,1347.67
39849,sku39849,Toilets,4557.47
39850,sku39850,Faucets,163.94
39851,sku39851,Showers,3200.39
39852,sku39852,Showers,2211.72
39853,sku39853,Faucets,475.94
39854,sku39854,Misc,394.95
39855,sku39855,Faucets,250.62
39856,sku39856,Showers,1573.48
39857,sku39857,Misc,3320.01
39858,sku39858,Toilets,4201.84
39859,sku39859,Showers,1042.15
39860,sku39860,Misc,714.32
39861,sku39861,Faucets,2970.49
39862,sku39862,Faucets,3267.46
39863,sku39863,Faucets,710.19
39864,sku39864,Faucets,1594.02
39865,sku39865,Toilets,3583.32
39866,sku39866,Showers,972.66
39867,sku39867,Showers,3844.46
39868,sku39868,Misc,3973.7
39869,sku39869,Misc,2660.62
39870,sku39870,Misc,2390.25
39871,sku39871,Toilets,627.6
39872,sku39872,Faucets,2133.26
39873,sku39873,Faucets,1540.37
39874,sku39874,Toilets,4021.43
39875,sku39875,Toilets,397.34
39876,sku39876,Faucets,2934.11
39877,sku39877,Faucets,4085.71
39878,sku39878,Faucets,4922.31
39879,sku39879,Faucets,359.66
39880,sku39880,Faucets,4221.17
39881,sku39881,Showers,1863.35
39882,sku39882,Faucets,1416.95
39883,sku39883,Showers,4063.55
39884,sku39884,Misc,3534.17
39885,sku39885,Faucets,3834.55
39886,sku39886,Toilets,1079.99
39887,sku39887,Faucets,2633.4
39888,sku39888,Misc,302.71
39889,sku39889,Misc,2030.62
39890,sku39890,Showers,3596.87
39891,sku39891,Toilets,870.29
39892,sku39892,Toilets,1334.69
39893,sku39893,Faucets,4699.57
39894,sku39894,Faucets,1782.57
39895,sku39895,Misc,3569.41
39896,sku39896,Showers,4282.71
39897,sku39897,Misc,4758.07
39898,sku39898,Showers,1311.49
39899,sku39899,Faucets,4801.16
39900,sku39900,Faucets,4947.3
39901,sku39901,Faucets,4933.13
39902,sku39902,Faucets,4844.31
39903,sku39903,Showers,4598.69
39904,sku39904,Misc,3276.88
39905,sku39905,Faucets,4650.1
39906,sku39906,Faucets,1682.0
39907,sku39907,Faucets,4133.95
39908,sku39908,Faucets,2597.38
39909,sku39909,Showers,2196.63
39910,sku39910,Misc,1563.74
39911,sku39911,Faucets,2022.08
39912,sku39912,Toilets,2365.28
39913,sku39913,Misc,3185.93
39914,sku39914,Showers,3653.75
39915,sku39915,Toilets,3771.07
39916,sku39916,Faucets,1465.6
39917,sku39917,Toilets,1026.08
39918,sku39918,Toilets,2744.16
39919,sku39919,Misc,3058.23
39920,sku39920,Misc,4072.83
39921,sku39921,Misc,4372.11
39922,sku39922,Misc,3887.58
39923,sku39923,Faucets,3487.19
39924,sku39924,Misc,4427.85
39925,sku39925,Faucets,1422.06
39926,sku39926,Faucets,1968.35
39927,sku39927,Showers,2191.45
39928,sku39928,Faucets,1220.84
39929,sku39929,Toilets,2654.98
39930,sku39930,Faucets,3422.75
39931,sku39931,Faucets,1877.61
39932,sku39932,Showers,1575.3
39933,sku39933,Toilets,1178.01
39934,sku39934,Misc,1089.13
39935,sku39935,Showers,1844.97
39936,sku39936,Toilets,4726.06
39937,sku39937,Toilets,544.0
39938,sku39938,Faucets,2055.66
39939,sku39939,Toilets,4345.78
39940,sku39940,Misc,2426.8
39941,sku39941,Toilets,214.11
39942,sku39942,Showers,4331.68
39943,sku39943,Toilets,3477.7
39944,sku39944,Faucets,528.86
39945,sku39945,Faucets,2368.15
39946,sku39946,Toilets,4587.06
39947,sku39947,Toilets,4469.75
39948,sku39948,Misc,2933.87
39949,sku39949,Misc,2179.9
39950,sku39950,Toilets,2925.0
39951,sku39951,Faucets,1653.95
39952,sku39952,Toilets,1033.05
39953,sku39953,Toilets,2916.32
39954,sku39954,Misc,1874.09
39955,sku39955,Misc,4606.69
39956,sku39956,Toilets,954.21
39957,sku39957,Showers,3983.93
39958,sku39958,Toilets,4297.68
39959,sku39959,Misc,4269.13
39960,sku39960,Toilets,3506.64
39961,sku39961,Toilets,313.36
39962,sku39962,Toilets,1434.83
39963,sku39963,Showers,1433.46
39964,sku39964,Showers,3025.27
39965,sku39965,Misc,3461.81
39966,sku39966,Faucets,832.51
39967,sku39967,Toilets,2781.68
39968,sku39968,Showers,589.51
39969,sku39969,Toilets,2769.26
39970,sku39970,Showers,2310.09
39971,sku39971,Toilets,2375.57
39972,sku39972,Faucets,2895.56
39973,sku39973,Faucets,4393.55
39974,sku39974,Toilets,581.96
39975,sku39975,Toilets,839.94
39976,sku39976,Toilets,987.75
39977,sku39977,Misc,3942.33
39978,sku39978,Showers,1525.77
39979,sku39979,Misc,2536.85
39980,sku39980,Showers,1637.35
39981,sku39981,Toilets,1937.5
39982,sku39982,Showers,4641.18
39983,sku39983,Toilets,1551.96
39984,sku39984,Misc,4240.58
39985,sku39985,Faucets,2732.21
39986,sku39986,Showers,538.81
39987,sku39987,Showers,2319.57
39988,sku39988,Faucets,306.03
39989,sku39989,Faucets,2618.82
39990,sku39990,Showers,2654.34
39991,sku39991,Faucets,4190.9
39992,sku39992,Toilets,1907.27
39993,sku39993,Faucets,3135.25
39994,sku39994,Showers,830.82
39995,sku39995,Faucets,3091.18
39996,sku39996,Faucets,339.25
39997,sku39997,Toilets,3295.78
39998,sku39998,Misc,2977.21
39999,sku39999,Faucets,1178.4
40000,sku40000,Faucets,4393.63
40001,sku40001,Toilets,209.7
40002,sku40002,Misc,3409.38
40003,sku40003,Toilets,2510.34
40004,sku40004,Toilets,741.2
40005,sku40005,Toilets,38.94
40006,sku40006,Showers,4174.78
40007,sku40007,Toilets,2179.42
40008,sku40008,Misc,2889.32
40009,sku40009,Toilets,2571.22
40010,sku40010,Misc,3756.41
40011,sku40011,Misc,2199.54
40012,sku40012,Showers,2293.47
40013,sku40013,Faucets,4724.66
40014,sku40014,Misc,2222.67
40015,sku40015,Showers,4142.77
40016,sku40016,Toilets,1051.33
40017,sku40017,Faucets,1430.63
40018,sku40018,Showers,4644.46
40019,sku40019,Toilets,322.82
40020,sku40020,Toilets,2033.79
40021,sku40021,Faucets,1589.25
40022,sku40022,Faucets,2864.86
40023,sku40023,Toilets,3126.1
40024,sku40024,Toilets,1182.72
40025,sku40025,Faucets,271.43
40026,sku40026,Faucets,842.55
40027,sku40027,Toilets,4707.19
40028,sku40028,Showers,3886.62
40029,sku40029,Misc,2185.55
40030,sku40030,Toilets,4610.76
40031,sku40031,Misc,3800.02
40032,sku40032,Faucets,214.47
40033,sku40033,Toilets,1733.36
40034,sku40034,Toilets,2408.42
40035,sku40035,Faucets,2817.39
40036,sku40036,Showers,4344.87
40037,sku40037,Showers,2821.36
40038,sku40038,Toilets,4552.79
40039,sku40039,Faucets,298.4
40040,sku40040,Toilets,4218.35
40041,sku40041,Faucets,38.6
40042,sku40042,Faucets,809.3
40043,sku40043,Toilets,3546.85
40044,sku40044,Faucets,3823.68
40045,sku40045,Misc,742.71
40046,sku40046,Toilets,4475.93
40047,sku40047,Faucets,1235.4
40048,sku40048,Toilets,4150.01
40049,sku40049,Misc,3300.69
40050,sku40050,Toilets,903.6
40051,sku40051,Faucets,4928.79
40052,sku40052,Misc,4180.95
40053,sku40053,Faucets,325.96
40054,sku40054,Misc,63.32
40055,sku40055,Misc,4321.64
40056,sku40056,Showers,171.74
40057,sku40057,Faucets,2320.18
40058,sku40058,Misc,3286.2
40059,sku40059,Misc,10.84
40060,sku40060,Misc,2925.13
40061,sku40061,Faucets,2294.53
40062,sku40062,Toilets,455.35
40063,sku40063,Misc,4404.31
40064,sku40064,Toilets,130.09
40065,sku40065,Faucets,3084.3
40066,sku40066,Misc,977.42
40067,sku40067,Showers,264.4
40068,sku40068,Toilets,1853.3
40069,sku40069,Showers,3443.6
40070,sku40070,Toilets,3205.2
40071,sku40071,Misc,3712.68
40072,sku40072,Toilets,4136.73
40073,sku40073,Toilets,1719.33
40074,sku40074,Misc,365.38
40075,sku40075,Misc,1977.4
40076,sku40076,Toilets,4086.13
40077,sku40077,Toilets,3902.66
40078,sku40078,Faucets,965.83
40079,sku40079,Toilets,3700.0
40080,sku40080,Faucets,820.37
40081,sku40081,Showers,851.94
40082,sku40082,Showers,719.22
40083,sku40083,Misc,818.01
40084,sku40084,Showers,2228.64
40085,sku40085,Toilets,1993.97
40086,sku40086,Showers,755.74
40087,sku40087,Toilets,3461.07
40088,sku40088,Misc,1891.88
40089,sku40089,Toilets,3229.29
40090,sku40090,Misc,4654.61
40091,sku40091,Faucets,4352.23
40092,sku40092,Toilets,941.57
40093,sku40093,Misc,807.68
40094,sku40094,Faucets,4579.79
40095,sku40095,Misc,2200.64
40096,sku40096,Misc,1372.8
40097,sku40097,Faucets,710.47
40098,sku40098,Misc,183.17
40099,sku40099,Showers,4844.37
40100,sku40100,Toilets,972.35
40101,sku40101,Faucets,2380.76
40102,sku40102,Faucets,290.0
40103,sku40103,Showers,4337.58
40104,sku40104,Showers,4971.56
40105,sku40105,Faucets,2004.12
40106,sku40106,Toilets,4656.12
40107,sku40107,Showers,1009.7
40108,sku40108,Misc,79.61
40109,sku40109,Showers,4257.94
40110,sku40110,Toilets,4755.97
40111,sku40111,Toilets,2191.74
40112,sku40112,Faucets,4984.65
40113,sku40113,Toilets,1007.05
40114,sku40114,Faucets,1655.5
40115,sku40115,Showers,2890.88
40116,sku40116,Toilets,2431.17
40117,sku40117,Showers,1919.34
40118,sku40118,Showers,696.61
40119,sku40119,Showers,324.86
40120,sku40120,Toilets,208.47
40121,sku40121,Misc,2169.06
40122,sku40122,Toilets,2676.78
40123,sku40123,Faucets,4306.47
40124,sku40124,Showers,300.0
40125,sku40125,Misc,1791.64
40126,sku40126,Faucets,2869.54
40127,sku40127,Misc,3232.59
40128,sku40128,Toilets,2522.44
40129,sku40129,Showers,1470.35
40130,sku40130,Misc,4464.91
40131,sku40131,Faucets,4145.92
40132,sku40132,Faucets,4015.43
40133,sku40133,Misc,1144.92
40134,sku40134,Showers,4897.4
40135,sku40135,Misc,4748.41
40136,sku40136,Toilets,4381.09
40137,sku40137,Faucets,293.42
40138,sku40138,Misc,448.83
40139,sku40139,Toilets,1853.57
40140,sku40140,Faucets,128.86
40141,sku40141,Misc,3507.59
40142,sku40142,Toilets,132.22
40143,sku40143,Showers,4477.17
40144,sku40144,Faucets,716.91
40145,sku40145,Showers,4619.83
40146,sku40146,Toilets,3153.25
40147,sku40147,Toilets,4275.83
40148,sku40148,Showers,4971.45
40149,sku40149,Faucets,2667.62
40150,sku40150,Toilets,54.11
40151,sku40151,Faucets,2147.59
40152,sku40152,Faucets,307.32
40153,sku40153,Faucets,3286.39
40154,sku40154,Faucets,2020.12
40155,sku40155,Toilets,57.1
40156,sku40156,Toilets,768.89
40157,sku40157,Toilets,4963.26
40158,sku40158,Showers,1370.64
40159,sku40159,Toilets,932.73
40160,sku40160,Faucets,1039.13
40161,sku40161,Toilets,2551.77
40162,sku40162,Faucets,668.42
40163,sku40163,Faucets,163.68
40164,sku40164,Showers,3982.74
40165,sku40165,Faucets,1597.44
40166,sku40166,Toilets,2346.04
40167,sku40167,Showers,3706.69
40168,sku40168,Faucets,4258.02
40169,sku40169,Misc,1007.14
40170,sku40170,Toilets,387.89
40171,sku40171,Faucets,1358.53
40172,sku40172,Showers,4827.89
40173,sku40173,Showers,1352.17
40174,sku40174,Misc,2456.01
40175,sku40175,Faucets,407.37
40176,sku40176,Faucets,3470.61
40177,sku40177,Misc,3717.88
40178,sku40178,Faucets,900.66
40179,sku40179,Misc,2224.56
40180,sku40180,Faucets,987.77
40181,sku40181,Toilets,4452.59
40182,sku40182,Showers,550.99
40183,sku40183,Showers,4920.78
40184,sku40184,Misc,412.65
40185,sku40185,Toilets,3984.99
40186,sku40186,Misc,2025.8
40187,sku40187,Showers,3203.43
40188,sku40188,Toilets,4377.02
40189,sku40189,Misc,3954.24
40190,sku40190,Toilets,797.38
40191,sku40191,Faucets,1293.56
40192,sku40192,Toilets,4266.77
40193,sku40193,Toilets,2605.08
40194,sku40194,Toilets,508.22
40195,sku40195,Faucets,1862.53
40196,sku40196,Faucets,3660.5
40197,sku40197,Misc,3479.34
40198,sku40198,Faucets,3828.73
40199,sku40199,Misc,2614.22
40200,sku40200,Toilets,4585.33
40201,sku40201,Misc,121.76
40202,sku40202,Toilets,3746.24
40203,sku40203,Faucets,1351.11
40204,sku40204,Faucets,2776.09
40205,sku40205,Faucets,3370.17
40206,sku40206,Showers,1364.64
40207,sku40207,Toilets,3798.74
40208,sku40208,Faucets,4309.06
40209,sku40209,Misc,4130.7
40210,sku40210,Toilets,4265.08
40211,sku40211,Showers,3705.53
40212,sku40212,Misc,2576.41
40213,sku40213,Misc,746.42
40214,sku40214,Faucets,1659.58
40215,sku40215,Faucets,2363.58
40216,sku40216,Showers,2986.4
40217,sku40217,Misc,1777.21
40218,sku40218,Faucets,1726.27
40219,sku40219,Faucets,3947.02
40220,sku40220,Faucets,4887.93
40221,sku40221,Faucets,3098.02
40222,sku40222,Misc,3881.44
40223,sku40223,Showers,4996.26
40224,sku40224,Misc,3416.3
40225,sku40225,Misc,1298.92
40226,sku40226,Faucets,153.96
40227,sku40227,Faucets,3622.91
40228,sku40228,Faucets,194.63
40229,sku40229,Misc,2097.39
40230,sku40230,Misc,2310.66
40231,sku40231,Showers,2379.6
40232,sku40232,Showers,3084.97
40233,sku40233,Misc,4804.37
40234,sku40234,Showers,4553.32
40235,sku40235,Misc,2644.25
40236,sku40236,Toilets,4610.08
40237,sku40237,Faucets,4199.99
40238,sku40238,Misc,2478.56
40239,sku40239,Showers,1115.32
40240,sku40240,Misc,3699.82
40241,sku40241,Showers,2262.57
40242,sku40242,Toilets,352.39
40243,sku40243,Toilets,3315.63
40244,sku40244,Toilets,4225.1
40245,sku40245,Toilets,2879.13
40246,sku40246,Toilets,3289.81
40247,sku40247,Toilets,2671.56
40248,sku40248,Faucets,1365.1
40249,sku40249,Showers,3069.19
40250,sku40250,Misc,3619.25
40251,sku40251,Faucets,1909.21
40252,sku40252,Faucets,774.56
40253,sku40253,Misc,2002.78
40254,sku40254,Misc,4721.26
40255,sku40255,Toilets,2259.42
40256,sku40256,Misc,302.23
40257,sku40257,Misc,3727.52
40258,sku40258,Toilets,871.86
40259,sku40259,Misc,2795.18
40260,sku40260,Toilets,624.03
40261,sku40261,Toilets,2273.89
40262,sku40262,Toilets,3986.02
40263,sku40263,Toilets,3742.96
40264,sku40264,Faucets,3853.81
40265,sku40265,Showers,1623.53
40266,sku40266,Showers,4592.37
40267,sku40267,Showers,2706.79
40268,sku40268,Faucets,1167.63
40269,sku40269,Showers,804.66
40270,sku40270,Faucets,3686.06
40271,sku40271,Faucets,491.84
40272,sku40272,Toilets,3489.97
40273,sku40273,Showers,1356.52
40274,sku40274,Showers,4579.79
40275,sku40275,Faucets,1077.09
40276,sku40276,Toilets,1352.15
40277,sku40277,Misc,2036.67
40278,sku40278,Misc,2495.79
40279,sku40279,Misc,4407.99
40280,sku40280,Misc,831.9
40281,sku40281,Faucets,3607.04
40282,sku40282,Toilets,1086.65
40283,sku40283,Faucets,3053.71
40284,sku40284,Misc,2237.46
40285,sku40285,Faucets,3818.47
40286,sku40286,Faucets,3706.87
40287,sku40287,Misc,2145.5
40288,sku40288,Showers,1503.33
40289,sku40289,Faucets,4801.08
40290,sku40290,Showers,655.36
40291,sku40291,Faucets,665.25
40292,sku40292,Showers,3254.98
40293,sku40293,Showers,2864.62
40294,sku40294,Toilets,4322.89
40295,sku40295,Faucets,3002.96
40296,sku40296,Toilets,1077.25
40297,sku40297,Showers,1393.01
40298,sku40298,Toilets,4814.0
40299,sku40299,Misc,4801.41
40300,sku40300,Showers,3733.42
40301,sku40301,Showers,940.08
40302,sku40302,Faucets,147.84
40303,sku40303,Toilets,4050.8
40304,sku40304,Showers,1485.13
40305,sku40305,Toilets,4098.16
40306,sku40306,Misc,1161.22
40307,sku40307,Misc,3191.69
40308,sku40308,Faucets,1958.93
40309,sku40309,Toilets,3935.74
40310,sku40310,Toilets,1892.69
40311,sku40311,Showers,892.32
40312,sku40312,Misc,138.34
40313,sku40313,Showers,4242.81
40314,sku40314,Faucets,4400.69
40315,sku40315,Toilets,4960.33
40316,sku40316,Showers,2534.1
40317,sku40317,Misc,1225.59
40318,sku40318,Faucets,1509.78
40319,sku40319,Showers,3698.83
40320,sku40320,Misc,3058.71
40321,sku40321,Misc,4793.14
40322,sku40322,Faucets,3921.67
40323,sku40323,Showers,4477.93
40324,sku40324,Toilets,4.66
40325,sku40325,Showers,4011.84
40326,sku40326,Toilets,4257.45
40327,sku40327,Toilets,1191.81
40328,sku40328,Faucets,2567.21
40329,sku40329,Toilets,4716.28
40330,sku40330,Showers,4410.98
40331,sku40331,Showers,3807.06
40332,sku40332,Toilets,4896.9
40333,sku40333,Toilets,2907.46
40334,sku40334,Toilets,2987.91
40335,sku40335,Toilets,4429.06
40336,sku40336,Showers,4812.85
40337,sku40337,Faucets,3535.65
40338,sku40338,Misc,777.5
40339,sku40339,Faucets,260.87
40340,sku40340,Showers,3306.13
40341,sku40341,Faucets,3487.12
40342,sku40342,Showers,1550.54
40343,sku40343,Toilets,3766.95
40344,sku40344,Faucets,895.47
40345,sku40345,Toilets,1963.67
40346,sku40346,Misc,2358.89
40347,sku40347,Faucets,2882.8
40348,sku40348,Misc,1229.98
40349,sku40349,Faucets,2714.01
40350,sku40350,Misc,4141.24
40351,sku40351,Misc,1371.69
40352,sku40352,Misc,1027.74
40353,sku40353,Faucets,225.62
40354,sku40354,Misc,1222.46
40355,sku40355,Misc,693.44
40356,sku40356,Misc,4624.1
40357,sku40357,Toilets,2946.46
40358,sku40358,Toilets,2932.94
40359,sku40359,Toilets,3274.33
40360,sku40360,Faucets,2089.18
40361,sku40361,Misc,1478.99
40362,sku40362,Toilets,3810.54
40363,sku40363,Misc,2.9
40364,sku40364,Toilets,1778.45
40365,sku40365,Showers,3228.2
40366,sku40366,Misc,2070.05
40367,sku40367,Toilets,4302.97
40368,sku40368,Toilets,2717.55
40369,sku40369,Showers,1448.99
40370,sku40370,Toilets,3106.02
40371,sku40371,Toilets,1354.62
40372,sku40372,Showers,805.62
40373,sku40373,Faucets,4124.14
40374,sku40374,Toilets,2243.56
40375,sku40375,Toilets,4055.69
40376,sku40376,Faucets,4444.87
40377,sku40377,Faucets,2679.82
40378,sku40378,Faucets,1924.79
40379,sku40379,Faucets,3259.49
40380,sku40380,Showers,4690.46
40381,sku40381,Toilets,2011.17
40382,sku40382,Toilets,2332.43
40383,sku40383,Showers,2144.49
40384,sku40384,Toilets,3562.19
40385,sku40385,Misc,2700.4
40386,sku40386,Faucets,4504.72
40387,sku40387,Toilets,173.02
40388,sku40388,Misc,3526.99
40389,sku40389,Faucets,3036.53
40390,sku40390,Faucets,1691.76
40391,sku40391,Toilets,3718.17
40392,sku40392,Showers,3022.28
40393,sku40393,Showers,2309.19
40394,sku40394,Misc,3681.0
40395,sku40395,Misc,2051.18
40396,sku40396,Faucets,324.97
40397,sku40397,Faucets,427.28
40398,sku40398,Showers,2279.36
40399,sku40399,Misc,1277.8
40400,sku40400,Misc,572.03
40401,sku40401,Toilets,2467.71
40402,sku40402,Showers,134.72
40403,sku40403,Showers,1881.04
40404,sku40404,Toilets,675.4
40405,sku40405,Showers,3215.09
40406,sku40406,Faucets,217.33
40407,sku40407,Showers,2564.21
40408,sku40408,Showers,3668.81
40409,sku40409,Faucets,2912.53
40410,sku40410,Faucets,4805.91
40411,sku40411,Misc,2579.59
40412,sku40412,Faucets,3017.63
40413,sku40413,Showers,3211.77
40414,sku40414,Toilets,4005.35
40415,sku40415,Faucets,4032.71
40416,sku40416,Toilets,3597.61
40417,sku40417,Showers,4084.79
40418,sku40418,Showers,2753.3
40419,sku40419,Showers,2978.16
40420,sku40420,Showers,229.38
40421,sku40421,Showers,447.81
40422,sku40422,Showers,1535.08
40423,sku40423,Toilets,4404.79
40424,sku40424,Faucets,3505.74
40425,sku40425,Showers,1901.45
40426,sku40426,Showers,4706.91
40427,sku40427,Toilets,3079.2
40428,sku40428,Showers,4778.44
40429,sku40429,Faucets,4540.55
40430,sku40430,Faucets,3358.74
40431,sku40431,Showers,1571.52
40432,sku40432,Showers,4859.52
40433,sku40433,Toilets,4832.37
40434,sku40434,Showers,4445.51
40435,sku40435,Misc,3816.18
40436,sku40436,Toilets,2168.08
40437,sku40437,Faucets,3302.47
40438,sku40438,Toilets,2741.13
40439,sku40439,Misc,2555.01
40440,sku40440,Faucets,378.94
40441,sku40441,Showers,3515.62
40442,sku40442,Toilets,1681.26
40443,sku40443,Misc,4903.07
40444,sku40444,Faucets,2706.28
40445,sku40445,Misc,2803.54
40446,sku40446,Misc,1346.39
40447,sku40447,Misc,1191.24
40448,sku40448,Showers,4840.03
40449,sku40449,Faucets,1308.48
40450,sku40450,Toilets,1667.61
40451,sku40451,Misc,2127.78
40452,sku40452,Misc,3188.34
40453,sku40453,Misc,3419.78
40454,sku40454,Misc,3922.61
40455,sku40455,Toilets,1040.37
40456,sku40456,Showers,3006.91
40457,sku40457,Faucets,3847.45
40458,sku40458,Misc,862.31
40459,sku40459,Misc,1795.12
40460,sku40460,Toilets,3870.88
40461,sku40461,Toilets,4571.96
40462,sku40462,Misc,3281.28
40463,sku40463,Faucets,3673.98
40464,sku40464,Misc,3697.41
40465,sku40465,Misc,3655.98
40466,sku40466,Faucets,4329.26
40467,sku40467,Faucets,2165.19
40468,sku40468,Faucets,359.66
40469,sku40469,Showers,936.62
40470,sku40470,Faucets,3823.7
40471,sku40471,Faucets,757.77
40472,sku40472,Misc,655.63
